year,X0,Coordinates0,Latitude0,Longitude0,freq
1991,"'Paris',France","Paris, Île-de-France",48.85717,2.3414,11
1991,"'Peshawar',Pakistan","Peshāwar, North-West Frontier Province",34.008,71.57849,1
1991,"'Phmon Phen',Cambodia",Cambodia,12.70926636,104.9111236,3
1991,"'Port',Haiti","Port-au-Prince, Haiti",18.547327,-72.3395928,1
1991,"'Port Moresby',Papua New Guinea","Port Moresby, Central Province",-9.45507,147.20381,2
1991,"'Quito',Ecuador",Quito,-0.20565,-78.50888,3
1991,"'Rabat',Morocco",Rabat,34.01791,-6.83612,1
1991,"'Rangoon',Myanmar","Rangoon, Yangon",16.80528,96.15611,2
1991,"'Rawalpindi',Pakistan","Rāwalpindi, Punjab",33.6007,73.0679,1
1991,"'Rio',Brazil","Rio, Rio de Janeiro",-22.90278,-43.2075,1
1991,"'Roissy',France",Roissy Charles de Gaulle,49.01278,2.55,1
1991,"'Rukungiri',Uganda",Rukungiri,-0.78938,29.93861,1
1991,"'Saarbruecken',Germany","Saarbrücken, Saarland",49.23173,6.99849,1
1991,"'San Jose',Costa Rica","San José, San José",9.92975,-84.08569,3
1991,"'San Juan',Venezuela","Venezuela, San Juan",18.39439,-66.05322,1
1991,"'San Luis Potosi',Mexico","San Luis Potosí, Barrio Palo de Obo, Putla Villa de Guerrero, Oaxaca, 71007",17.02215793,-97.92440463,1
1991,"'San Salvador',El Salvador",San Salvador,13.69967,-89.2068,1
1991,"'Santa Barara',Honduras",Santa Bárbara,15.09726212,-88.35161445,1
1991,"'Santiago',Chile",Chile,-33.41543,-70.66438,3
1991,"'Santo Domingo',Dominican Republic",Santo Domingo,18.47185,-69.89139,3
1991,"'Sartrouville',France","Sartrouville, Yvelines, Île-de-France",48.94214,2.16282,1
1991,"'Seoul',South Korea",Seoul,37.56826,126.97783,9
1991,"'Shkoder',Albania",Shkodër,42.06791,19.51241,1
1991,"'Sinuiju',North Korea","Sinŭiju, P'yŏngan-bukto",40.10056,124.39806,1
1991,"'Sofia',Bulgaria",България,42.66396,23.28791,5
1991,"'Split',Yugoslavia",Yugoslavia,-17.41638,-66.1587,1
1991,"'Tabasco',Mexico",México,17.99644,-93.3718,1
1991,"'Taipei',Taiwan",R.O.C,25.03692,121.49958,6
1991,"'Tbilisi',Georgia",Tbilisi,41.70907,44.7961,5
1991,"'Tbilisi',USSR",Tbilisi,51.54796,-0.10654,1
1991,"'Tegucigalpa',Honduras","Tegucigalpa, Distrito Central, Francisco Morazán",14.08192,-87.20547,1
1991,"'Tehran',Iran",Tehrān,35.69439,51.42151,2
1991,"'Timosoara',Romania","Timișoara, Timiș",45.75345,21.22333,1
1991,"'Tirana',Albania",Albania,41.32146,19.81371,6
1991,"'Tiraspol',Moldova","Tiraspol, U.T.A. Stînga Nistrul",46.84004,29.61594,3
1991,"'Toamasina',Madagascar","Toamasina, Atsinanana",-18.1492,49.40234,1
1991,"'Tokyo',Japan",Tokyo,35.68945633,139.6917161,2
1991,"'Trebeurden',France","Trébeurden, Côtes-d'Armor, Bretagne",48.77196,-3.57796,1
1991,"'Ulan Bator',Mongolia",Ulan Bator,47.92218,106.9181,3
1991,"'Ventersdorp',South Africa","Ventersdorp, Dr Kenneth Kaunda, North West",-26.31283,26.82588,1
1991,"'Villaverde Madrid',Spain","Villaverde, Provincia de Madrid, Madrid",40.35,-3.7,2
1991,"'Vilnius',USSR",Vilnius,53.81728,-1.51652,1
1991,"'Warsaw',Poland",Polska,52.20352,21.02239,2
1991,"'Yaound',Cameroon","Yaoundé, Centre",3.84675,11.52026,2
1991,"'Yerevan',Armenia","Yerevan, Erivan",40.1786,44.51287,1
1991,"'Zagreb',Yugoslavia","Yugoeslavia, Anzoátegui",8.19583,-64.5038,1
1991,"'Zakhu',Iraq","Zākhū, Dahūk",37.14805,42.70355,1
1992,,,NA,NA,145
1992,"'Abidjan',Ivory Coast",Abidjan,5.3269,-4.02173,6
1992,"'Addis Ababa',Ethiopia",Ethiopia,9.03194,38.75351,1
1992,"'Albertville',France","Albertville, Savoie, Auvergne-Rhône-Alpes",45.67628,6.39326,1
1992,"'Alexandra',South Africa","Alexandra, Johannesburg, Gauteng",-26.10538,28.09861,1
1992,"'Alma Ata',Kazakhstan",Kazakhstan,43.251,76.95589,1
1992,"'Alvor',Mozambique","Alvor, Maputo",-25.41361,32.75111,1
1992,"'Antimano',Venezuela","Antímano, Caracas, Bolivariano Libertador, Distrito Capital",10.4622,-67.01057,1
1992,"'Arak',Iran","Arāk, Markazi",34.09174,49.68916,1
1992,"'Arhiba',Djibouti",Djibouti,11.73376365,42.58017759,1
1992,"'Arica',Chile","Arica, Arica y Parinacota",-18.47844,-70.32181,1
1992,"'Auxerre',France","Auxerre, Yonne, Bourgogne-Franche-Comté",47.79602,3.569,1
1992,"'Avignon',France","Avignon, Vaucluse, Provence-Alpes-Côte d'Azur",43.95355,4.80647,1
1992,"'Bacongo',Congo Brazzaville","Bacongo, Pool",-4.29583,15.22361,1
1992,"'Baku',Azerbaijan",Baku,40.41066,49.87222,4
1992,"'Bangkok',Thailand",Thailand,13.75328,100.54172,4
1992,"'Bangui',Central African Republic",Bangui,4.39669,18.5586,2
1992,"'Barcelona',Spain","Barcelona, Catalunya",41.38804,2.17001,1
1992,"'Basque Country',Spain",Basque Country,43.04317556,-2.61700325,1
1992,"'Batna',Algeria",Batna,35.55597,6.17414,1
1992,"'Belfast',United Kingdom","Belfast, County Antrim, Northern Ireland",54.59534,-5.93455,1
1992,"'Belgrade',Yugoslavia",Jugoslavija,44.83015,20.41965,6
1992,"'Berlin',Germany",Berlin,52.51604,13.37691,3
1992,"'Bethune',France","Béthune, Pas-de-Calais, Hauts-de-France",50.52941,2.63949,1
1992,"'Bisho',South Africa","Bisho, Buffalo City, Eastern Cape",-32.84831,27.44078,3
1992,"'Blantyre',Malawi","Blantyre, Southern Region",-15.78727,35.00088,2
1992,"'Bogota',Colombia","Colombia, Barrios Unidos, Bogota, Bogotá, D.C.",4.65995,-74.06648,1
1992,"'Bombay',India",India,18.95363,72.82064,1
1992,"'Bonn',Germany","Bonn, Nordrhein-Westfalen",50.73242,7.10186,3
1992,"'Border',Ireland",Cloghore/N3/Northern Ireland,54.47727,-8.09804,1
1992,"'Brazzaville',Congo Brazzaville",Brazzaville,-4.27934,15.26039,5
1992,"'Bristol',United Kingdom","Bristol, England",51.45313247,-2.600983373,2
1992,"'Buenos',Argentina",Argentina,-35.49575818,-65.07154211,1
1992,"'Cairo Boulaq',Egypt","Boulak, Cairo",30.06064,31.23265,1
1992,"'Cape Town',South Africa",S Africa,-33.98609,18.46878,1
1992,"'Caracas',Venezuela","Caracas, Municipio Libertador, Distrito Capital",10.48801,-66.87919,10
1992,"'Caricuao',Venezuela","Caricuao, Caracas, Bolivariano Libertador, Distrito Capital",10.43084,-66.97569,2
1992,"'Catia',Venezuela","Catia, Vargas",10.51169,-66.95237,1
1992,"'Central University',Venezuela","La Central, Lara",10.32603,-70.1968,1
1992,"'Cheltenham',United Kingdom","Cheltenham, Gloucestershire, England",51.90073798,-2.07668546,1
1992,"'Cherbourg',France","Cherbourg, Cherbourg-en-Cotentin, Manche, Normandie",49.64047,-1.61608,1
1992,"'Chisinau',Moldova",Chisinau,47.02459,28.83242,1
1992,"'Cizre',Turkey","Cizre, Şırnak",37.33278,42.18877,1
1992,"'Colombo',Sri Lanka",Sri Lanka,6.84694,79.94711,2
1992,"'Colon',Panama",Colón,9.35917,-79.90139,2
1992,"'Congress',Brazil",National Congress,-15.79971,-47.86414,1
1992,"'Congress Building Caracas',Venezuela","Caracas, Municipio Libertador, Distrito Capital",10.48801,-66.87919,1
1992,"'Constantine',Algeria",Constantine,36.365,6.61472,1
1992,"'Copenhagen',Denmark","Copenhagen, Capital",55.67567,12.56756,1
1992,"'Crossmaglen',Ireland","Crossmaglen, Newry, County Down, Northern Ireland",54.07713,-6.60832,1
1992,"'Dambulla',Sri Lanka",Dambulla,7.8744,80.65129,1
1992,"'Dar Es Salaam',Tanzania","Dar es Salaam, Kinondoni, Dar es Salaam",-6.815,39.28671,1
1992,"'Devon',United Kingdom","Devon, England",50.7529655,-3.811634508,1
1992,"'Dhaka',Bangladesh",Bangladesh,23.79389,90.40457,6
1992,"'Dijon',France","Dijon, Côte-d'Or, Bourgogne-Franche-Comté",47.32698,5.04299,1
1992,"'Douala',Cameroon","Douala, Littoral",4.04777,9.69497,2
1992,"'Dresden',Germany","Dresden, Sachsen",51.05363,13.74081,1
1992,"'Dublin',Ireland",Dublin,53.34807,-6.24827,13
1992,"'Dushanbe',Tajikistan",Dushanbe,38.53575,68.77905,3
1992,"'Edinburgh',United Kingdom","Edinburgh, City of Edinburgh, Scotland",55.9533395,-3.189106896,2
1992,"'Ennerdale Township',South Africa","Ennerdale, Johannesburg, Gauteng",-26.40405,27.82343,1
1992,"'Esteli',Nicaragua",Estelí,13.08984,-86.35706,1
1992,"'Evaton',South Africa","Evaton, Sedibeng, Gauteng",-26.53,27.84904,1
1992,"'Evreux',France","Évreux, Eure, Normandie",49.02767,1.15037,1
1992,"'Galway City',Ireland","Galway City, Connaught",53.2877,-9.05004,1
1992,"'Georgetown',Guyana","Georgetown, Alberttown, Georgetown, IV-1 Moblissa/la Reconnai, Demerara-Mahaica",6.811380047,-58.15522493,2
1992,"'Germany Berlin',Germany",Germany,51.11063105,10.39227793,1
1992,"'Goma',Congo Kinshasa","Goma, Nord Kivu",-1.67917,29.22278,1
1992,"'Grigny',France","Grigny, Essonne, Île-de-France",48.65363,2.39324,1
1992,"'Guasaule',Nicaragua",El Triunfo/Guasaule/Nicaragua,13.06223,-86.95491,1
1992,"'Guatemala City',Guatemala",Guatemala City,14.64072,-90.51327,1
1992,"'Hampshire',United Kingdom","Hampshire, England",51.06264928,-1.28750435,1
1992,"'Harare',Zimbabwe",Zimbabwe,-17.99828,31.05703,2
1992,"'Helsinki',Finland",Helsinki,60.17116,24.93265,1
1992,"'Hualien',Taiwan",Hualien County,23.99129,121.62056,1
1992,"'Iloilo',Philippines","Iloilo, Western Visayas",10.70507,122.56785,1
1992,"'Indian',Pakistan",Pakistan,30.314283,70.21010364,1
1992,"'Italy',Italy","Rome, Italy",41.8933203,12.4829321,1
1992,"'Jakarta',Indonesia","Jakarta, DKI Jakarta",-6.17148,106.82649,1
1992,"'Janeiro',Brazil",JANEIRO,-22.9868,-43.22275,1
1992,"'Johannesburg',South Africa",South Africa,-26.04141,28.01749,1
1992,"'Kaohsiung',Taiwan",Kaohsiung City,22.62014,120.31226,2
1992,"'Kathmandu',Nepal","Kathmandu, Bagmati",27.69329,85.32227,5
1992,"'Katsina',Nigeria",Katsina,12.99129,7.59995,1
1992,"'Kiev',Ukraine",Kiev,50.45056,30.52428,1
1992,"'Kigali',Rwanda","Kigali, Nyarugeng, Umujyi Wa Kigali",-1.97575,30.03177,3
1992,"'Kilkenny',Ireland",Kilkenny,52.57385066,-7.233421977,1
1992,"'Kinshasa',Congo Kinshasa","Kinshasa, Sembé, Sangha",1.99774,14.78264,4
1992,"'Kisangani',Congo Kinshasa","Kisangani, Upper Zaire",0.51528,25.19099,1
1992,"'Kutaisi',Georgia",Kutaisi,42.25772,42.66942,1
1992,"'Kwangju',South Korea",Kwangju,37.48219,127.23408,1
1992,"'La Paz',Bolivia",Bolivia,-16.49736,-68.1286,3
1992,"'Lahore',Pakistan","Lahore, Punjab",31.54972,74.34361,2
1992,"'Leninsk',Kazakhstan",Leninsk,45.64458,80.42999,1
1992,"'Libreville',Gabon","Libreville, Estuaire",0.39324,9.44633,1
1992,"'Lille',France","Lille, Nord, Hauts-de-France",50.6282,3.06881,1
1992,"'Lilongwe',Malawi","Lilongwe, Central Region",-13.98557,33.77027,1
1992,"'Lima',Peru",Perú,-11.94138,-77.04546,1
1992,"'Llodio',Spain","Llodio, Álava, País Vasco",43.14369,-2.96243,1
1992,"'Lome',Togo","Lomé, Maritime",6.13969,1.22958,5
1992,"'London',United Kingdom","London, Greater London, England",51.50740836,-0.127698693,9
1992,"'Lusaka',Zambia",Lusaka,-15.42561,28.27873,3
1992,"'Madrid',Spain","Madrid, Comunidad de Madrid",40.41955,-3.69196,1
1992,"'Managua',Nicaragua",Managua,12.1172,-86.24081,2
1992,"'Maputo',Mozambique","Maputo, Maputo City",-25.97456,32.57327,2
1992,"'Marne',France","Marne, Grand Est",48.9498564,4.238441336,1
1992,"'Masala',Zambia","Masala, Eastern",-13.82846,32.19294,1
1992,"'Medirigiriya',Sri Lanka",Medirigiriya,8.14028,80.97589,1
1992,"'Medoc',France","Médoc, Département de la Gironde, Aquitaine",45,-1,1
1992,"'Merida',Venezuela","Mérida, Libertador, Mérida",8.59878,-71.14324,1
1992,"'Mexico City',Mexico",MEX,19.4347,-99.08476,2
1992,"'Middlesex',United Kingdom","Middlesex, England",51.5,-0.41667,1
1992,"'Milan',Italy",Milan,45.46796,9.18178,1
1992,"'Miraflores Lima',Peru","Miraflores, Lima",-12.11021,-77.03654,1
1992,"'Mitchell',South Africa",A Mitchell,-25.77032,28.21661,1
1992,"'Montevideo',Uruguay",Montevideo,-34.87417,-56.16293,1
1992,"'Morelia',Mexico",México,19.70069,-101.17291,1
1992,"'Moscow',Russia",Rus,55.87737,37.70001,9
1992,"'Mosul',Iraq","Mosul, Ninawa",36.34851,43.14314,1
1992,"'Munich',Germany","Munich, Bavaria",48.13641,11.57754,1
1992,"'Muzaffarabad',Pakistan","Muzaffarābād, Azad Kashmir",34.37002,73.47082,1
1992,"'Nairobi',Kenya",Nairobi,-1.28352,36.82379,2
1992,"'Naryn',Kyrgyzstan","Naryn, Tien-Shan, Naryn",41.42838,75.99678,1
1992,"'National',Honduras","La Nacional, Olancho",15.05,-86.46667,1
1992,"'National',Lebanon",National,33.8258,35.49461,1
1992,"'National',South Africa",National,-23.90833,29.45685,3
1992,"'Ndjamenan',Chad",N'Djamena,12.11315,15.04912,1
1992,"'Ndola',Zambia","Ndola, Copperbelt",-12.97341,28.63442,1
1992,"'Niamey',Niger",Niamey,13.51627,2.11633,3
1992,"'North',United Kingdom",North,52.63311,1.29709,1
1992,"'Nouakchott',Mauritania",Nouakchott,18.09193,-15.97248,5
1992,"'Nuevo Laredo',Mexico","México, Nuevo Laredo, Tamaulipas",27.46138,-99.51482,1
1992,"'Omon Suburb',Russia",Omon,56.10572,47.49003,1
1992,"'Osaka Airin',Japan",Osaka,34.69372591,135.502162,1
1992,"'Palermo',Italy",Palermo,38.12207,13.36112,1
1992,"'Panama City',Panama","Panama, Panamá",8.95239,-79.5354,1
1992,"'Paris',France","Paris, Île-de-France",48.85717,2.3414,5
1992,"'Plaza Bolivar Caracas',Venezuela","Plaza Bolivar, Calle Bolívar, Baruta, Caracas, Baruta, Bolivariano de Miranda, 1080",10.43442,-66.87482003,1
1992,"'Podgorica',Yugoslavia","Yugoeslavia, Anzoátegui",8.19583,-64.5038,1
1992,"'Port',Haiti","Port-au-Prince, Haiti",18.547327,-72.3395928,2
1992,"'Pristina',Yugoslavia","Yugoeslavia, Anzoátegui",8.19583,-64.5038,1
1992,"'Quito',Ecuador",Quito,-0.20565,-78.50888,4
1992,"'Rawalpindi',Pakistan","Rāwalpindi, Punjab",33.6007,73.0679,1
1992,"'Rome',Italy",Rome,41.90322,12.49565,3
1992,"'Rouen',France","Rouen, Seine-Maritime, Normandie",49.44014,1.0894,1
1992,"'Sana',Yemen",Sana,15.3667,44.21122,2
1992,"'Santiago',Chile",Chile,-33.41543,-70.66438,4
1992,"'Santo Domingo',Dominican Republic",Santo Domingo,18.47185,-69.89139,1
1992,"'Sao Paulo',Brazil",Brazil,-23.52051,-46.59286,1
1992,"'Sarajevo',Bosnia",Bosnia,43.85791,18.42036,2
1992,"'Sarajevo',Yugoslavia","Yugoeslavia, Anzoátegui",8.19583,-64.5038,1
1992,"'Seoul',South Korea",Seoul,37.56826,126.97783,8
1992,"'Shenzhen',China","Shenzhen, Guangdong",22.54554,114.0683,1
1992,"'Skopje',Macedonia","Skopje, Skopski",41.99469,21.43026,1
1992,"'Sofia',Bulgaria",България,42.66396,23.28791,2
1992,"'Soweto',South Africa","Soweto, Orlando West, Johannesburg, Gauteng",-26.23139,27.91924,2
1992,"'St. Petersburg',Russia",St.-Petersburg,59.89444,30.26417,1
1992,"'Strasbourg',France","Strasbourg, Bas-Rhin, Grand Est",48.58504,7.73642,1
1992,"'Taichung',Taiwan",Taichung City,24.16324,120.64821,2
1992,"'Taipei',Taiwan",R.O.C,25.03692,121.49958,4
1992,"'Tashkent',Uzbekistan","Tashkent, Toshkent shahri",41.32567,69.24129,1
1992,"'Tbilisi',Georgia",Tbilisi,41.70907,44.7961,5
1992,"'Tegucigalpa',Honduras","Tegucigalpa, Distrito Central, Francisco Morazán",14.08192,-87.20547,2
1992,"'Tehran',Iran",Tehrān,35.69439,51.42151,1
1992,"'Tin Bigha',India","Bigha, Chauparan, Hazaribagh, Jharkhand",24.3889,85.22065,1
1992,"'Tirana',Albania",Albania,41.32146,19.81371,1
1992,"'Titograd',Yugoslavia","Yugoeslavia, Anzoátegui",8.19583,-64.5038,2
1992,"'Tokyo',Japan",Tokyo,35.68945633,139.6917161,4
1992,"'Tokyo Ginza',Japan","Ginza, Chuo, Tokyo",35.67048317,139.7655574,1
1992,"'Toronto',Canada","Toronto, Ontario",43.64869,-79.38544,1
1992,"'Totogalpa',Nicaragua","Totogalpa, Madriz",13.5627,-86.48888,1
1992,"'Trinidad',Bolivia",Trinidad,-14.83093,-64.89863,1
1992,"'Valencia',Venezuela",Venezuela,10.25236,-68.01157,1
1992,"'Ventersdorp',South Africa","Ventersdorp, Dr Kenneth Kaunda, North West",-26.31283,26.82588,1
1992,"'Warsaw',Poland",Polska,52.20352,21.02239,3
1992,"'Warwickshire',United Kingdom","Warwickshire, England",52.30063781,-1.559554999,1
1992,"'Whitburn',United Kingdom","Whitburn, West Lothian, Scotland",55.86668878,-3.684988621,1
1992,"'Yerevan',Armenia","Yerevan, Erivan",40.1786,44.51287,1
1992,"South Lebanon',Lebanon","South Lebanon',Lebanon","33.5439343,",35.5843949,1
1992,"Talusa',Lebanon","Talusa',Lebanon",33.2283674,35.48845636,1
1992,"Turbo, Colombia","Turbo, Colombia",8.0950848,-76.728545,1
1993,,,NA,NA,108
1993,"'Abeche',Chad","Abéché, Kachimel-Abéché, Ouara, Ouaddaï",13.824,20.83139,1
1993,"'Abidjan',Ivory Coast",Abidjan,5.3269,-4.02173,1
1993,"'Accra',Ghana","Accra, Greater Accra",5.57888,-0.23261,2
1993,"'Albania',Albania","Albania, Morrorico, Bucaramanga, Santander",7.1311,-73.1061,1
1993,"'Apartado',Colombia","Apartadó, Antioquia",7.88257,-76.62718,1
1993,"'Arhiba',Djibouti",Djibouti,11.73376365,42.58017759,1
1993,"'Assiut',Egypt","Assiut, Asyūţ",27.18096,31.18368,1
1993,"'Aswan',Egypt",Aswān,24.09343,32.90704,1
1993,"'Baalbek',Lebanon","Baalbek, Baalbek Hermel",34.0073,36.21699,2
1993,"'Baikonur',Kazakhstan","Baikonur, Bayqongyr Qalasy",45.61667,63.31667,1
1993,"'Baku',Azerbaijan",Baku,40.41066,49.87222,3
1993,"'Bamako',Mali",Bamako,12.65039,-8.00004,1
1993,"'Bangui',Central African Republic",Bangui,4.39669,18.5586,2
1993,"'Barnsley',United Kingdom","Barnsley, South Yorkshire, England",53.55354112,-1.482594405,1
1993,"'Belgrade',Yugoslavia",Jugoslavija,44.83015,20.41965,2
1993,"'Berlin',Germany",Berlin,52.51604,13.37691,4
1993,"'Bogota',Colombia","Colombia, Barrios Unidos, Bogota, Bogotá, D.C.",4.65995,-74.06648,1
1993,"'Bonn',Germany","Bonn, Nordrhein-Westfalen",50.73242,7.10186,2
1993,"'Boulogne',France","Boulogne, Boulogne-Billancourt, Département des Hauts-de-Seine, Île-de-France",48.83333,2.25,1
1993,"'Brazzaville',Congo Brazzaville",Brazzaville,-4.27934,15.26039,7
1993,"'Brittany',France","France, Guignen, Ille-et-Vilaine, Bretagne",47.92594,-1.90051,1
1993,"'Bucharest',Romania",Bucharest,44.43429,26.10298,2
1993,"'Bujumbura',Burundi","Bujumbura, Bujumbura Mairie",-3.36007,29.36934,8
1993,"'Burren Co Clare',Ireland","Burren, Ennis, Clare",52.72172206,-9.118291494,1
1993,"'Caracas',Venezuela","Caracas, Municipio Libertador, Distrito Capital",10.48801,-66.87919,3
1993,"'Carajas',Brazil","Carajás, Senador José Porfírio, Pará",-2.95,-51.86667,1
1993,"'Chanthaburi',Thailand",Chanthaburi,12.61052109,102.1025101,1
1993,"'Charles',France","Charles, Mercurol-Veaunes, Drôme, Auvergne-Rhône-Alpes",45.08262,4.88941,1
1993,"'Cherbourg',France","Cherbourg, Cherbourg-en-Cotentin, Manche, Normandie",49.64047,-1.61608,1
1993,"'Chimoio',Mozambique","Chimoio, Manica",-19.1102,33.47355,1
1993,"'Chisinau',Moldova",Chisinau,47.02459,28.83242,2
1993,"'Clayoquot Sound',Canada",Clayoquot Sound,49.22335854,-126.1399825,1
1993,"'Colombo',Sri Lanka",Sri Lanka,6.84694,79.94711,1
1993,"'Colon',Panama",Colón,9.35917,-79.90139,1
1993,"'Conakry',Guinea",Conakry,9.51198,-13.70538,2
1993,"'Congress',Uruguay",Congreso,-34.895,-56.1891,1
1993,"'Copenhagen',Denmark","Copenhagen, Capital",55.67567,12.56756,2
1993,"'Cotui',Dominican Republic",Cotuí,19.05655,-70.15169,1
1993,"'Country Wide',Nepal",Nepal,28.2591377,83.94416347,2
1993,"'Crotone',Italy",Crotone,39.08124,17.12291,1
1993,"'Curepipe',Mauritius",Curepipe,-20.33222,57.50222,1
1993,"'Dakar',Senegal",Dakar,14.66927,-17.43661,4
1993,"'Damanhour',Egypt","Damanhour, Beheira",31.04083,30.46638,1
1993,"'Dar Es Salaam',Tanzania","Dar es Salaam, Kinondoni, Dar es Salaam",-6.815,39.28671,2
1993,"'David',Panama","David, Chiriquí",8.42145,-82.43353,1
1993,"'Donetsk',Ukraine",Donetsk,48.00203,37.81449,1
1993,"'Dortmund',Germany","Dortmund, Nordrhein-Westfalen",51.51661,7.45829,1
1993,"'Dublin',Ireland",Dublin,53.34807,-6.24827,5
1993,"'Dundee',United Kingdom","Dundee, City of Dundee, Scotland",56.45839641,-2.973674727,1
1993,"'England',United Kingdom",England,52.5927368,-1.458625533,1
1993,"'Esparza',Costa Rica","Puntarenas, Esparza",9.988653222,-84.65552053,1
1993,"'Essen',Germany","Essen, Nordrhein-Westfalen",51.45183,7.01108,1
1993,"'Florence',Italy",Florence,43.78237,11.25501,1
1993,"'Galway',Ireland",Galway,53.27395,-9.04831,1
1993,"'Galway City',Ireland","Galway City, Connaught",53.2877,-9.05004,1
1993,"'Guatemala City',Guatemala",Guatemala City,14.64072,-90.51327,2
1993,"'Hague',Netherlands",Hague,52.08409,4.31732,2
1993,"'Hampshire',United Kingdom","Hampshire, England",51.06264928,-1.28750435,1
1993,"'Harare',Zimbabwe",Zimbabwe,-17.99828,31.05703,4
1993,"'Hue City',Vietnam","Thành Phố Huế, Thừa Thiên-Huế",16.46234,107.58483,2
1993,"'Jakarta',Indonesia","Jakarta, DKI Jakarta",-6.17148,106.82649,4
1993,"'Jitpur',Nepal","Jitpur, Narayani",27.17409,84.7182,1
1993,"'Johannesburg',South Africa",South Africa,-26.04141,28.01749,4
1993,"'Kathmandu',Nepal","Kathmandu, Bagmati",27.69329,85.32227,2
1993,"'Kibungo Rusumo',Rwanda","Kibungo, Ngoma, Iburasirazuba",-2.14311,30.57133,1
1993,"'Kiev',Ukraine",Kiev,50.45056,30.52428,2
1993,"'Kigali',Rwanda","Kigali, Nyarugeng, Umujyi Wa Kigali",-1.97575,30.03177,2
1993,"'Kingston',Jamaica",Kingston,17.97096,-76.78827,1
1993,"'Kinshasa',Congo Kinshasa","Kinshasa, Sembé, Sangha",1.99774,14.78264,3
1993,"'Kuala Lumpur',Malaysia","Kuala Lumpur, Wilayah Persekutuan",3.14789,101.69405,1
1993,"'Kuchi Narai',Thailand","Kuchinarai, Kalasin",16.53717264,104.054382,1
1993,"'Kuneitra',Syria","Kuneitra, Quneitra",33.12594,35.82461,1
1993,"'Kuwait City',Kuwait","Kuwait, Kuwait City",29.37321,47.97142,1
1993,"'Kwangju',South Korea",Kwangju,37.48219,127.23408,2
1993,"'Kyle',United Kingdom","Kyle, Scotland",55.48333,-4.4,2
1993,"'La Paz',Bolivia",Bolivia,-16.49736,-68.1286,1
